,Unnamed: 0,Date,region,type,4046,4225,4770,year,TotalVolume,Price,Prop,month
1684,7300,2017-03-19,Orlando,conventional,160686.42,38524.03,47.0,2017,287195.89,1.53,0.984970750031321,3
655,6271,2017-08-20,Denver,conventional,113449.77,324067.53,13424.53,2017,877603.13,1.2,0.9806260121608812,8
2681,8297,2017-05-28,Tampa,conventional,261273.98,50673.15,70.52,2017,418872.37,1.41,0.9833294821554304,5
3486,9104,2018-03-11,West,conventional,2442241.76,1695925.97,130983.0,2018,6906412.5,1.0,0.9630891064551609,3
1301,6917,2017-06-11,MiamiFtLauderdale,conventional,447672.96,88004.23,340.96,2017,696603.38,1.48,0.9913131871749742,6
1956,7572,2017-01-29,Portland,conventional,153610.95,175048.56,17090.49,2017,909463.13,0.76,0.9622286406550116,1
212,5828,2017-12-31,Boston,conventional,9622.52,325398.02,2061.91,2017,419696.59,1.4,0.9431984512632006,12
2694,8310,2017-02-26,Tampa,conventional,209754.73,61504.6,54.62,2017,369337.81,1.23,0.9890137259605968,2
210,5826,2017-01-08,Boise,conventional,35596.88,7162.53,12143.68,2017,103788.25,1.02,0.9616647950069308,1
3187,8805,2018-03-04,NewOrleansMobile,conventional,190521.47,24646.65,2564.0,2018,332378.96,1.03,0.9780301802025804,3
3431,9049,2018-02-04,Spokane,conventional,36203.06,49563.73,560.55,2018,141362.77,0.98,0.9687398384875894,2
3388,9006,2018-03-25,SouthCarolina,conventional,205952.19,73267.19,4313.11,2018,450658.34,1.19,0.9656615272953488,3
2125,7741,2017-11-26,Sacramento,conventional,98689.0,153842.0,1205.0,2017,304942.0,1.45,0.9780266807033241,11
2892,8510,2018-01-28,BaltimoreWashington,conventional,115283.7,805041.45,4257.45,2018,1152539.42,1.12,0.9631797298759776,1
263,5879,2017-01-08,Boston,conventional,7543.51,605624.94,9300.68,2017,730358.49,1.09,0.9765277728771083,1
47,5663,2017-02-05,Albany,conventional,5666.6,165530.03,2119.02,2017,183549.08,1.49,0.9905379006632562,2
884,6500,2017-04-23,HarrisburgScranton,conventional,53508.78,103642.1,52.7,2017,225681.54,1.49,0.95956544329427,4
1889,7505,2017-05-07,Plains,conventional,1371861.27,579543.42,8089.83,2017,2617237.35,1.13,0.974590575862242,5
1716,7332,2017-08-13,Philadelphia,conventional,37776.72,200247.11,682.86,2017,385890.89,1.54,0.9452244097535548,8
3493,9111,2018-01-21,West,conventional,2218365.17,1811849.78,106001.28,2018,7053820.12,1.04,0.9738624354354608,1
1007,6623,2017-12-31,Indianapolis,conventional,67904.72,57394.76,13768.33,2017,205202.95,0.96,0.956033169774188,12
1284,6900,2017-10-08,MiamiFtLauderdale,conventional,302210.81,44414.13,104.53,2017,455831.94,1.92,0.9918224982323384,10
3257,8875,2018-03-18,PhoenixTucson,conventional,626645.87,243424.78,14272.43,2018,1299190.92,0.71,0.9881053552794448,3
2139,7755,2017-08-20,Sacramento,conventional,117500.89,164389.32,4321.75,2017,331372.05,1.82,0.9758866747455538,8
1144,6760,2017-05-28,LasVegas,conventional,130568.12,50153.97,10114.51,2017,364486.68,1.06,0.973844363189518,5
195,5811,2017-04-23,Boise,conventional,41816.24,2688.06,9753.54,2017,93656.08,1.14,0.9658013036904002,4
979,6595,2017-07-09,Houston,conventional,565234.2,223073.67,3020.2,2017,1513596.5,0.78,0.9708878639307262,7
2255,7871,2017-06-11,SanFrancisco,conventional,181965.02,318250.06,14342.68,2017,608604.75,1.8,0.9593224600776564,6
1767,7383,2017-08-27,PhoenixTucson,conventional,378232.81,125819.78,10404.56,2017,715349.6,1.18,0.9774470517107424,8
2490,8106,2017-01-01,Southeast,conventional,1826477.14,1085898.73,9296.67,2017,4655896.95,0.94,0.9894218012966648,1
421,6037,2017-01-15,Charlotte,conventional,39546.13,84479.17,9918.56,2017,196897.85,1.37,0.9485856621229126,1
958,6574,2017-12-03,Houston,conventional,540763.0,289729.0,7694.0,2017,1398400.0,0.77,0.9821207046713246,12
3009,8627,2018-02-18,Denver,conventional,159850.99,197244.92,12929.9,2018,743979.81,1.16,0.9530101739286924,2
725,6341,2017-04-23,Detroit,conventional,60299.3,42596.28,33427.76,2017,295788.03,1.46,0.9739937106700786,4
1530,7146,2017-02-12,NewYork,conventional,294591.11,1177334.06,13287.33,2017,1955395.44,1.19,0.9703066035090904,2
1203,6819,2017-04-16,LosAngeles,conventional,1044500.39,455872.03,109370.93,2017,2789630.4,1.18,0.9578106154714552,4
2239,7855,2017-10-01,SanFrancisco,conventional,106075.6,477519.16,3125.78,2017,660452.07,1.79,0.966767357317032,10
496,6112,2017-08-20,CincinnatiDayton,conventional,4339.15,107640.2,884.18,2017,307618.14,1.15,0.972499395780278,8
1550,7166,2017-10-01,Northeast,conventional,303877.34,2154492.82,6754.69,2017,3438536.39,1.61,0.935749473227062,10
1619,7235,2017-06-11,NorthernNewEngland,conventional,9491.92,326672.5,2468.8,2017,406486.08,1.62,0.96305972063204,6
520,6136,2017-03-05,CincinnatiDayton,conventional,2739.88,82627.36,1107.95,2017,272988.49,0.78,0.8099454397155186,3
2899,8517,2018-03-04,Boise,conventional,44454.46,1835.89,10101.52,2018,91070.8,1.22,0.9683088183695298,3
348,5964,2017-06-04,California,conventional,2378539.46,1580024.38,141320.44,2017,6507093.57,1.2,0.9692531695638488,6
1853,7469,2017-01-08,Pittsburgh,conventional,65343.94,47296.47,2616.18,2017,152780.85,1.02,0.9444525528358548,1
2665,8281,2017-09-17,Tampa,conventional,207920.64,40380.01,42.41,2017,304681.73,1.76,0.9959149349390262,9
184,5800,2017-07-09,Boise,conventional,47772.28,3135.19,7817.34,2017,125786.14,0.98,0.972729711498182,7
3176,8794,2018-02-25,Nashville,conventional,105794.31,10432.01,350.86,2018,230229.94,1.08,0.9569357995790279,2
3242,8860,2018-01-14,Orlando,conventional,258150.99,26672.33,1199.66,2018,387588.47,1.4,0.9831076734800388,1
276,5892,2017-10-15,BuffaloRochester,conventional,26274.97,40394.56,32.89,2017,86880.78,1.5,0.8704580143035167,10
2644,8260,2017-02-05,Syracuse,conventional,1216.04,78340.67,44.0,2017,104027.11,1.49,0.9703211345694552,2
400,6016,2017-06-11,Charlotte,conventional,50865.51,86113.51,6816.9,2017,224288.57,1.38,0.9590102082710316,6
2198,7814,2017-07-09,SanDiego,conventional,216297.72,151179.81,16976.57,2017,575413.33,1.21,0.9676315409027328,7
3236,8854,2018-02-25,Orlando,conventional,255777.62,26833.71,1404.42,2018,416950.05,1.3,0.9763668666155868,2
3248,8866,2018-02-25,Philadelphia,conventional,55979.65,235447.72,314.32,2018,490292.38,1.26,0.9395429676175916,2
3408,9026,2018-01-28,SouthCentral,conventional,3754423.75,780891.92,46906.91,2018,7110840.99,0.82,0.9810363962598112,1
845,6461,2017-01-15,GreatLakes,conventional,667328.63,1705655.8,182713.77,2017,3893220.87,1.05,0.9741067636857657,1
2317,7933,2017-04-09,Seattle,conventional,196844.45,228960.5,209.25,2017,838359.35,0.96,0.9409119180465488,4
385,6001,2017-09-24,Charlotte,conventional,47607.14,71519.48,5336.34,2017,186923.93,1.72,0.9474139063570076,9
275,5891,2017-10-22,BuffaloRochester,conventional,24441.32,39988.75,61.44,2017,90910.72,1.5,0.8998685198670807,10
232,5848,2017-08-13,Boston,conventional,7302.93,492068.56,2985.05,2017,624419.06,1.52,0.9705509118073908,8
814,6430,2017-08-20,GreatLakes,conventional,666458.42,1089386.32,263855.97,2017,3378088.25,1.44,0.9620519740896154,8
2077,7693,2017-10-22,Roanoke,conventional,26729.27,35118.27,103.84,2017,115432.53,1.42,0.9137773435524064,10
2090,7706,2017-07-23,Roanoke,conventional,36513.08,40395.65,320.79,2017,141148.36,1.17,0.934446632017261,7
2881,8499,2018-01-21,Atlanta,conventional,288131.95,56731.74,1612.56,2018,639421.29,1.1,0.971799940016073,1
597,6213,2017-09-24,DallasFtWorth,conventional,523101.14,168546.34,891.04,2017,946384.19,1.29,0.9777778399977038,9
2314,7930,2017-04-30,Seattle,conventional,194789.64,170398.76,470.65,2017,906413.45,0.92,0.9418908227568584,4
11,5627,2017-10-15,Albany,conventional,3383.35,63355.37,62.45,2017,73574.89,1.65,0.942087433271108,10
793,6409,2017-01-08,GrandRapids,conventional,1225.77,102134.85,3082.6,2017,174079.23,1.26,0.985001910260316,1
2456,8072,2017-08-27,Southeast,conventional,1702152.2,429629.31,3466.82,2017,3005445.53,1.54,0.9748881390870464,8
996,6612,2017-03-12,Houston,conventional,619358.06,151499.32,29781.99,2017,903586.21,0.9,0.944781824788624,3
2215,7831,2017-03-12,SanDiego,conventional,157513.94,139859.05,22386.0,2017,445311.34,1.24,0.962757309958968,3
1666,7282,2017-07-23,Orlando,conventional,237300.29,33319.21,196.65,2017,361733.69,1.38,0.9870882759214996,7
2115,7731,2017-01-29,Roanoke,conventional,37601.17,50930.88,146.84,2017,143828.34,1.13,0.9477299454424656,1
1810,7426,2017-11-05,Pittsburgh,conventional,29627.78,17235.32,1064.82,2017,85430.88,1.54,0.8797346262474149,11
3158,8776,2018-01-14,MiamiFtLauderdale,conventional,416705.54,53783.64,2713.93,2018,617912.41,1.46,0.9872854125366496,1
1998,7614,2017-04-16,RaleighGreensboro,conventional,78077.16,102376.32,6206.54,2017,288117.21,1.44,0.9656550004233077,4
2369,7985,2017-04-16,SouthCarolina,conventional,161105.36,75615.93,2256.9,2017,368844.67,1.37,0.9793901315771306,4
1640,7256,2017-01-15,NorthernNewEngland,conventional,13397.71,330248.49,6370.03,2017,421262.96,1.25,0.9748744909402522,1
768,6384,2017-07-02,GrandRapids,conventional,2073.97,71125.6,51887.02,2017,192007.39,1.51,0.9772971911523805,7
2910,8528,2018-03-11,Boston,conventional,23641.04,479640.6,1840.01,2018,629090.87,1.34,0.9537929649144492,3
343,5959,2017-07-09,California,conventional,2634902.26,1818682.87,207945.39,2017,6499668.48,1.28,0.9746428160504628,7
691,6307,2017-12-17,Detroit,conventional,60128.92,98625.18,32609.74,2017,369196.72,1.08,0.955819120963764,12
988,6604,2017-05-07,Houston,conventional,732114.63,350523.8,3364.51,2017,1789051.94,0.74,0.9798856781016516,5
1588,7204,2017-01-08,Northeast,conventional,203756.33,3517891.27,29359.1,2017,4691937.5,1.25,0.9726204383563768,1
2883,8501,2018-01-07,Atlanta,conventional,364463.12,47869.41,1459.65,2018,713915.8,0.98,0.978462903199788,1
1769,7385,2017-08-13,PhoenixTucson,conventional,458381.41,178230.34,12192.21,2017,940390.93,1.01,0.9895876881644844,8
1623,7239,2017-05-14,NorthernNewEngland,conventional,7559.58,295163.55,2628.5,2017,391189.88,1.53,0.9355159574525328,5
2663,8279,2017-10-01,Tampa,conventional,184126.8,34452.35,47.63,2017,298663.48,1.96,0.9766123587012954,10
434,6050,2017-10-22,Chicago,conventional,84590.83,275588.35,95627.48,2017,519814.03,2.06,0.9389874761996672,10
91,5707,2017-04-09,Atlanta,conventional,223170.21,48912.66,124.1,2017,465350.2,1.23,0.9501036640542688,4
2825,8441,2017-09-10,WestTexNewMexico,conventional,439332.51,67241.66,5766.29,2017,649192.58,1.14,0.9820629120746088,9
1156,6772,2017-03-05,LasVegas,conventional,119711.85,49738.25,8076.53,2017,345889.75,0.96,0.9435287449544676,3
1462,7078,2017-05-28,NewOrleansMobile,conventional,182795.19,30514.83,267.0,2017,293608.21,1.39,0.9920024739903954,5
2161,7777,2017-03-19,Sacramento,conventional,126853.44,190505.63,1309.84,2017,372216.08,1.59,0.9842111794314778,3
2411,8027,2017-07-02,SouthCentral,conventional,3159081.46,1239433.34,25461.72,2017,6675892.1,0.92,0.9752958206886204,7
980,6596,2017-07-02,Houston,conventional,559731.32,240188.7,4720.91,2017,1348652.11,0.83,0.9668772108727832,7
1631,7247,2017-03-19,NorthernNewEngland,conventional,7926.17,267013.2,2512.28,2017,380612.68,1.43,0.9595034949115993,3
2203,7819,2017-06-04,SanDiego,conventional,184953.76,132976.72,20220.15,2017,559985.06,1.13,0.9676803256027032,6
143,5759,2017-04-16,BaltimoreWashington,conventional,67839.51,439898.36,6834.65,2017,717940.19,1.7,0.9670597009758554,4
539,6155,2017-10-29,Columbus,conventional,72722.59,18568.73,808.97,2017,165260.84,1.22,0.9472511171384748,10
2618,8234,2017-08-06,Syracuse,conventional,1279.22,41361.06,55.46,2017,69322.32,1.4,0.9235046173685528,8
88,5704,2017-04-30,Atlanta,conventional,304668.94,74961.15,240.51,2017,595539.82,1.17,0.9753646248144372,4
2474,8090,2017-04-23,Southeast,conventional,1956787.44,445304.19,3585.35,2017,3503236.08,1.39,0.983445676593228,4
2937,8555,2018-02-18,California,conventional,2086478.7,2413234.64,114573.33,2018,6379219.83,1.1,0.9744602524791904,2
3134,8752,2018-01-14,LosAngeles,conventional,1104367.71,403918.08,101443.02,2018,2409159.6,1.28,0.957617736557638,1
78,5694,2017-07-09,Atlanta,conventional,233475.62,57935.64,442.12,2017,507337.7,1.19,0.9582166791690202,7
608,6224,2017-07-09,DallasFtWorth,conventional,675094.64,287850.86,3155.06,2017,1514500.0,0.84,0.9745245825740256,7
891,6507,2017-03-05,HarrisburgScranton,conventional,53961.57,151537.0,745.71,2017,273485.3,1.19,0.9668941682930334,3
57,5673,2017-12-03,Atlanta,conventional,263807.0,32457.0,1390.0,2017,504933.0,1.07,0.979421106268508,12
3463,9081,2018-03-04,Tampa,conventional,372631.01,48784.93,1465.95,2018,597351.68,1.14,0.9837758874087268,3
2334,7950,2017-12-17,SouthCarolina,conventional,174025.39,54684.76,2567.12,2017,348367.63,1.04,0.96351903541787,12
1051,6667,2017-02-26,Indianapolis,conventional,12096.22,83033.68,1923.56,2017,188900.46,1.02,0.9664909847178654,2
1589,7205,2017-01-01,Northeast,conventional,174842.62,2589315.66,39606.96,2017,3513388.32,1.35,0.9682371494758838,1
2950,8568,2018-02-11,Charlotte,conventional,69727.98,67904.5,5261.66,2018,262133.71,1.18,0.9589663474632748,2
3212,8830,2018-02-25,Northeast,conventional,413430.69,2459409.32,7486.34,2018,4525386.69,1.3,0.9371340550538948,2
3041,8659,2018-03-18,GreatLakes,conventional,784915.67,952233.04,348177.94,2018,3944850.17,1.16,0.9248984441693542,3
968,6584,2017-09-24,Houston,conventional,470511.08,145808.34,1812.37,2017,949769.71,1.25,0.9710848873248972,9
2094,7710,2017-06-25,Roanoke,conventional,28194.39,47197.86,97.07,2017,146132.45,1.15,0.9427721177417668,6
1062,6678,2017-12-17,Jacksonville,conventional,98660.32,11261.09,288.18,2017,176847.28,0.99,0.9860679860423932,12
2306,7922,2017-06-25,Seattle,conventional,129823.78,162186.47,1038.82,2017,680060.61,1.17,0.955200684244782,6
3229,8847,2018-01-21,NorthernNewEngland,conventional,11506.29,492832.55,3776.0,2018,577116.22,1.33,0.9631167203244392,1
775,6391,2017-05-14,GrandRapids,conventional,1659.83,68015.22,33883.15,2017,151273.21,1.87,0.9897332808173648,5
3052,8670,2018-03-25,HarrisburgScranton,conventional,87782.44,137599.47,131.89,2018,330371.24,1.21,0.9344652850292277,3
1940,7556,2017-05-21,Portland,conventional,160576.89,189301.72,21411.16,2017,750346.5,1.01,0.9370981588267584,5
3023,8641,2018-02-04,Detroit,conventional,167512.7,287359.89,60027.97,2018,880540.45,0.67,0.980467643431846,2
1087,6703,2017-06-25,Jacksonville,conventional,99600.41,16687.42,75.35,2017,180199.86,1.36,0.9778186390284188,6
667,6283,2017-05-28,Denver,conventional,172557.01,175140.35,24390.21,2017,835834.41,1.19,0.9666044844924132,5
854,6470,2017-11-19,HarrisburgScranton,conventional,30820.0,97308.0,125.0,2017,216608.0,1.3,0.9386319446340272,11
909,6525,2017-11-05,HartfordSpringfield,conventional,5209.01,161648.13,106.23,2017,240615.51,1.53,0.9514075218348976,11
1129,6745,2017-09-10,LasVegas,conventional,116267.62,26602.41,5997.25,2017,215393.25,1.49,0.968590120287014,9
2507,8123,2017-09-10,Spokane,conventional,15581.38,21528.72,94.37,2017,57493.94,1.89,0.9517666651216072,9
1926,7542,2017-08-27,Portland,conventional,168216.37,97433.68,12732.14,2017,597580.17,1.34,0.9747581460130784,8
2205,7821,2017-05-21,SanDiego,conventional,164861.65,134099.68,20302.32,2017,481522.42,1.27,0.9689096501121288,5
3402,9020,2018-03-11,SouthCentral,conventional,3309218.1,926223.64,28752.6,2018,6621293.03,0.89,0.9736471167306392,3
1790,7406,2017-03-19,PhoenixTucson,conventional,598359.0,205006.8,19620.25,2017,1241284.04,0.68,0.9844884408403828,3
33,5649,2017-05-14,Albany,conventional,2804.86,80469.48,196.39,2017,96750.67,1.77,0.9577287681416576,5
3043,8661,2018-03-04,GreatLakes,conventional,753405.33,984160.83,246085.46,2018,3654450.88,1.27,0.9425000642182708,3
1948,7564,2017-03-26,Portland,conventional,142591.43,127964.61,16620.87,2017,629914.06,1.12,0.8905974701121016,3
2544,8160,2017-12-31,StLouis,conventional,96909.29,6606.57,263.96,2017,192170.15,1.14,0.9399595382878524,12
1782,7398,2017-05-14,PhoenixTucson,conventional,612625.19,239024.86,14939.98,2017,1297119.2,0.69,0.9917411002416744,5
14,5630,2017-09-24,Albany,conventional,2508.62,56023.16,74.82,2017,68539.64,1.64,0.9497389520558064,9
1124,6740,2017-10-15,LasVegas,conventional,57479.41,76990.78,60.64,2017,202735.87,1.45,0.9706400073079564,10
3133,8751,2018-01-21,LosAngeles,conventional,1230413.83,364552.16,82843.86,2018,2653023.23,1.15,0.965625946361102,1
3409,9027,2018-01-21,SouthCentral,conventional,3429393.15,931790.87,36818.11,2018,7128446.75,0.86,0.9809613594418056,1
2571,8187,2017-06-25,StLouis,conventional,76172.59,13284.98,121.52,2017,185418.99,1.31,0.957443219207876,6
1483,7099,2017-01-01,NewOrleansMobile,conventional,175385.65,42839.67,242.0,2017,318672.94,0.81,0.9912339113772212,1
604,6220,2017-08-06,DallasFtWorth,conventional,663949.1,307186.94,2723.49,2017,1253537.5,0.98,0.9829326516028282,8
1356,6972,2017-05-28,Midsouth,conventional,750399.45,1352784.05,35153.44,2017,3380161.63,1.38,0.9632264041860024,5
1107,6723,2017-02-05,Jacksonville,conventional,191954.42,65200.84,357.77,2017,398543.91,0.74,0.9914977920644982,2
1125,6741,2017-10-08,LasVegas,conventional,62574.22,60756.44,75.85,2017,195455.06,1.64,0.9677594663314824,10
2328,7944,2017-01-22,Seattle,conventional,102662.26,256663.56,556.69,2017,865893.82,0.85,0.9560767119294581,1
1548,7164,2017-10-15,Northeast,conventional,302669.36,2116241.41,6202.08,2017,3251117.56,1.62,0.923549619687298,10
2838,8456,2017-05-28,WestTexNewMexico,conventional,586236.26,88983.48,15734.13,2017,1042737.97,0.91,0.9822909572882718,5
2767,8383,2017-10-15,West,conventional,1523418.35,1405450.5,49958.58,2017,4413876.67,1.43,0.9620212683911746,10
1794,7410,2017-02-19,PhoenixTucson,conventional,624947.16,260052.13,14748.58,2017,1171871.64,0.67,0.9849269002493432,2
1056,6672,2017-01-22,Indianapolis,conventional,13553.31,92880.57,3909.4,2017,204570.78,0.93,0.9655074407316288,1
1553,7169,2017-09-10,Northeast,conventional,264529.93,2267361.07,6494.94,2017,3536857.97,1.61,0.935358281533177,9
1560,7176,2017-07-23,Northeast,conventional,235858.72,2896879.68,22482.01,2017,4222039.27,1.46,0.9392964345811424,7
1975,7591,2017-09-24,RaleighGreensboro,conventional,70581.38,111227.45,4434.42,2017,273060.96,1.54,0.9480221087727428,9
1522,7138,2017-04-09,NewYork,conventional,37746.37,775729.89,2839.8,2017,1277721.97,1.75,0.9484909106187586,4
1720,7336,2017-07-16,Philadelphia,conventional,42039.06,224289.93,513.38,2017,381469.09,1.51,0.9371734122087008,7
709,6325,2017-08-13,Detroit,conventional,64304.67,33590.3,27839.54,2017,286679.02,1.55,0.951857424896788,8
1113,6729,2017-12-31,LasVegas,conventional,57663.71,111439.26,6018.29,2017,291922.57,1.04,0.9687622392599986,12
1886,7502,2017-05-28,Plains,conventional,833904.89,499191.31,10560.99,2017,1975524.7,1.38,0.9650470484474672,5
1154,6770,2017-03-19,LasVegas,conventional,111396.46,43301.14,9357.16,2017,318004.24,1.02,0.9491165693009412,3
1463,7079,2017-05-21,NewOrleansMobile,conventional,155348.21,27177.19,345.91,2017,252110.25,1.36,0.9927762222553266,5
908,6524,2017-11-12,HartfordSpringfield,conventional,6490.0,162389.0,206.0,2017,226866.0,1.56,0.94783264741299,11
350,5966,2017-05-21,California,conventional,2077113.57,1627754.26,137755.31,2017,5599003.03,1.35,0.9683360525592392,5
459,6075,2017-04-30,Chicago,conventional,81817.28,498579.75,125905.46,2017,787324.19,1.62,0.9444885824039829,4
155,5771,2017-01-22,BaltimoreWashington,conventional,81908.85,528125.52,22836.9,2017,826941.93,1.42,0.9781336760014456,1
732,6348,2017-03-05,Detroit,conventional,117593.23,42026.91,24897.12,2017,383170.95,0.97,0.8827569160217046,3
458,6074,2017-05-07,Chicago,conventional,133904.86,591928.07,162708.29,2017,976084.98,1.51,0.957994546286026,5
2870,8488,2018-01-14,Albany,conventional,2897.41,76570.67,44.0,2018,95246.38,1.42,0.9583352324687664,1
3450,9068,2018-03-11,Syracuse,conventional,9823.97,45835.73,107.7,2018,90823.29,1.12,0.9509465669475848,3
894,6510,2017-02-12,HarrisburgScranton,conventional,105170.96,106548.49,367.91,2017,276755.29,1.13,0.9684688322767222,2
2365,7981,2017-05-14,SouthCarolina,conventional,163820.54,65765.91,2816.91,2017,367894.37,1.34,0.978906568842984,5
50,5666,2017-01-15,Albany,conventional,3327.65,71956.77,607.03,2017,88526.26,1.55,0.9780944218641016,1
699,6315,2017-10-22,Detroit,conventional,57747.31,39113.6,10512.03,2017,230384.71,1.59,0.9145963948536564,10
1438,7054,2017-11-12,NewOrleansMobile,conventional,176864.0,25045.0,2188.0,2017,292987.0,1.11,0.9805492236299288,11
3461,9079,2018-03-18,Tampa,conventional,372785.73,43017.73,1301.33,2018,574380.46,1.13,0.9823646547402674,3
457,6073,2017-05-14,Chicago,conventional,99653.4,470279.57,147524.4,2017,792532.64,1.6,0.9513935925578229,5
2454,8070,2017-09-10,Southeast,conventional,1511637.28,383131.2,4113.88,2017,2707005.49,1.61,0.9722563775318666,9
1518,7134,2017-05-07,NewYork,conventional,56814.61,920313.85,3634.42,2017,1746824.6,1.65,0.9517146878002176,5
2065,7681,2017-01-08,RichmondNorfolk,conventional,91466.86,106264.62,3253.48,2017,275129.35,1.18,0.9714975511410118,1
147,5763,2017-03-19,BaltimoreWashington,conventional,70368.43,463108.0,6761.79,2017,738956.53,1.58,0.9755278084223152,3
652,6268,2017-09-10,Denver,conventional,114529.62,167203.28,12806.42,2017,585138.06,1.56,0.96131215848202,9
2216,7832,2017-03-05,SanDiego,conventional,163424.69,176304.67,19186.14,2017,517701.26,1.04,0.9617028098483924,3
1504,7120,2017-08-13,NewYork,conventional,64027.77,686338.23,1222.6,2017,1267239.35,1.58,0.9453136475591506,8
594,6210,2017-10-15,DallasFtWorth,conventional,480909.5,174844.63,1813.42,2017,884631.4,1.28,0.9765303575743772,10
324,5940,2017-11-19,California,conventional,1879513.0,1360694.0,107055.0,2017,4782021.0,1.26,0.9750886259298612,11
326,5942,2017-11-05,California,conventional,2148627.4,2224529.18,108333.63,2017,5663438.53,1.15,0.9749129395103188,11
2112,7728,2017-02-19,Roanoke,conventional,32841.4,43497.06,69.27,2017,141558.76,1.12,0.9338699988270448,2
3049,8667,2018-01-21,GreatLakes,conventional,939693.95,1678615.71,599358.14,2018,4824586.17,1.08,0.9535494616719956,1
2085,7701,2017-08-27,Roanoke,conventional,30304.48,35205.89,102.36,2017,126646.81,1.43,0.9502672445397462,8
1617,7233,2017-06-25,NorthernNewEngland,conventional,8947.03,270962.51,13004.97,2017,359321.55,1.62,0.9442180349071162,6
391,6007,2017-08-13,Charlotte,conventional,47263.33,78914.53,6255.4,2017,209771.02,1.47,0.952599147573906,8
2040,7656,2017-07-02,RichmondNorfolk,conventional,71544.84,83589.78,2458.8,2017,257162.16,1.21,0.9621850891673108,7
3087,8705,2018-01-07,Houston,conventional,658828.73,171364.98,3656.03,2018,1390616.83,0.8,0.9785872900346608,1
1611,7227,2017-08-06,NorthernNewEngland,conventional,7918.05,369483.25,4703.97,2017,462412.85,1.59,0.9646619355458094,8
342,5958,2017-07-16,California,conventional,2319570.09,1821613.01,178446.19,2017,5405190.35,1.49,0.9769983200377974,7
189,5805,2017-06-04,Boise,conventional,42302.58,3757.52,7950.05,2017,98460.27,1.19,0.9555556245687954,6
3078,8696,2018-03-11,Houston,conventional,614152.38,162269.94,4184.08,2018,1324475.69,0.83,0.9703247700350358,3
3113,8731,2018-03-18,LasVegas,conventional,76056.35,92588.91,7007.47,2018,311526.49,1.17,0.9652991003030906,3
2286,7902,2017-11-12,Seattle,conventional,121406.0,117475.0,3994.0,2017,498620.0,1.34,0.9489447476340231,11
460,6076,2017-04-23,Chicago,conventional,81460.1,470214.98,94819.76,2017,719367.5,1.63,0.9343134222589488,4
2470,8086,2017-05-21,Southeast,conventional,2047913.44,423449.51,7101.98,2017,3609377.95,1.38,0.9763843366328441,5
3090,8708,2018-03-11,Indianapolis,conventional,56419.41,46098.37,6226.22,2018,227995.61,1.0,0.9374359252263684,3
1069,6685,2017-10-29,Jacksonville,conventional,108447.0,13949.4,264.49,2017,193936.8,1.17,0.9861370056432538,10
3107,8725,2018-02-04,Jacksonville,conventional,206007.07,24133.66,480.95,2018,365637.29,0.96,0.9922969676668204,2
3378,8996,2018-03-11,Seattle,conventional,96728.68,134993.6,920.6,2018,514742.18,1.42,0.8817747604187146,3
674,6290,2017-04-09,Denver,conventional,136193.81,164298.89,23358.01,2017,704360.11,1.31,0.91453907866058,4
3290,8908,2018-01-14,Plains,conventional,891358.6,572445.19,6526.08,2018,2033823.81,1.25,0.9695454781296308,1
2008,7624,2017-02-05,RaleighGreensboro,conventional,123228.06,230068.42,23080.58,2017,455798.5,0.97,0.9792279250083391,2
3382,9000,2018-02-11,Seattle,conventional,98161.81,129399.46,631.78,2018,468936.03,1.4,0.8226269732605729,2
1692,7308,2017-01-22,Orlando,conventional,167213.01,125193.82,178.8,2017,481274.0,1.0,0.9861858895875234,1
1660,7276,2017-09-03,Orlando,conventional,189267.58,26200.67,653.97,2017,295896.59,1.8,0.9818485664132314,9
3349,8967,2018-01-21,Sacramento,conventional,160917.18,362263.89,1136.97,2018,591211.37,1.15,0.9851148870641324,1
1932,7548,2017-07-16,Portland,conventional,141903.05,173049.68,14908.1,2017,530468.65,1.38,0.9495410724770345,7
836,6452,2017-03-19,GreatLakes,conventional,463863.64,1224340.81,212871.38,2017,2975356.86,1.39,0.9558300832904564,3
1492,7108,2017-11-05,NewYork,conventional,61830.21,632293.37,600.5,2017,1319642.14,1.41,0.948602803224419,11
1378,6994,2017-12-31,Nashville,conventional,159028.54,10137.8,177.54,2017,258729.83,0.81,0.9732966028642168,12
948,6564,2017-02-05,HartfordSpringfield,conventional,52460.96,356398.62,23027.59,2017,486542.38,1.2,0.9704291418361995,2
2820,8436,2017-10-15,WestTexNewMexico,conventional,378161.23,115974.2,360.91,2017,615558.48,1.15,0.9846819952877645,10
1035,6651,2017-06-18,Indianapolis,conventional,11623.93,96522.44,1944.09,2017,223221.9,1.03,0.96038458080013,6
2361,7977,2017-06-11,SouthCarolina,conventional,189016.02,79763.1,2567.22,2017,404634.09,1.3,0.9644901361423072,6
2,5618,2017-12-17,Albany,conventional,2578.95,50811.52,79.18,2017,70677.56,1.43,0.9526390752126966,12
1199,6815,2017-05-14,LosAngeles,conventional,1376168.79,430527.04,88215.9,2017,3551402.91,0.94,0.9710268826715664,5
120,5736,2017-09-24,BaltimoreWashington,conventional,58682.06,451995.87,4487.7,2017,676498.82,1.59,0.9154695612606166,9
